Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Payment_Method,Order_Status,Name,City,Signup_Date,Age,Gender,Category,Cost_Price,Supplier,Total_Revenue,Profit
ORD4277,24-11-2022,C239,P503,10,2500,0,Upi,Cancelled,User_139,Delhi,22-02-2025,28,Female,Fashion,600,ABC Pvt Ltd,25000,19000
ORD4278,12-03-2023,C100,P503,5,1500,0.05,Debit Card,Cancelled,User_0,Bangalore,29-04-2023,28,Male,Fashion,600,ABC Pvt Ltd,7125,4125
ORD4279,20-11-2023,C155,P504,1,2500,0.05,Upi,Delivered,User_55,Delhi,15-05-2023,30,Female,Fashion,1200,Unknown,2375,1175
ORD4280,19-01-2022,C483,P501,1,2500,0.15,Credit Card,Delivered,User_383,Bangalore,12-03-2024,28,Female,Electronics,1000,ABC Pvt Ltd,2125,1125
ORD4281,05-04-2023,C144,P501,1,1500,0.15,Cod,Delivered,User_44,Delhi,12-03-2022,28,Male,Electronics,1000,ABC Pvt Ltd,1275,275
ORD4282,27-11-2025,C403,P502,10,1500,0,Upi,Cancelled,User_303,Delhi,19-02-2025,28,Male,Electronics,1800,XYZ Traders,15000,-3000
ORD4283,13-04-2023,C374,P505,1,999,0.1,Debit Card,Delivered,User_274,Bangalore,04-04-2024,45,Male,Home,2500,Global Corp,899.1,-1600.9
ORD4284,14-01-2024,C463,P504,1,999,0.1,Debit Card,Delivered,User_363,Mumbai,18-03-2022,28,Female,Fashion,1200,Unknown,899.1,-300.9
ORD4285,31-08-2025,C566,P501,1,2500,0,Credit Card,Delivered,User_466,Bangalore,07-02-2023,30,Female,Electronics,1000,ABC Pvt Ltd,2500,1500
ORD4286,03-03-2022,C573,P501,2,2500,0.05,Credit Card,Cancelled,User_473,Delhi,03-07-2023,28,Male,Electronics,1000,ABC Pvt Ltd,4750,2750
ORD4287,11-07-2025,C206,P502,2,2500,0.15,Credit Card,Delivered,User_106,Delhi,09-04-2024,45,Male,Electronics,1800,XYZ Traders,4250,650
ORD4288,07-11-2023,C505,P504,1,1500,0.05,Credit Card,Cancelled,User_405,Delhi,03-08-2022,20,Female,Fashion,1200,Unknown,1425,225
ORD4289,17-10-2024,C131,P502,1,1500,0,Debit Card,Returned,User_31,Delhi,27-04-2025,45,Female,Electronics,1800,XYZ Traders,1500,-300
ORD4290,07-12-2023,C586,P505,10,2500,0.1,Upi,Returned,User_486,Delhi,28-11-2022,45,Male,Home,2500,Global Corp,22500,-2500
ORD4291,28-05-2022,C548,P501,2,1500,0.05,Upi,Returned,User_448,Bangalore,16-09-2022,45,Male,Electronics,1000,ABC Pvt Ltd,2850,850
ORD4292,27-09-2022,C298,P502,1,1500,0.1,Credit Card,Delivered,User_198,Bangalore,29-12-2025,45,Female,Electronics,1800,XYZ Traders,1350,-450
ORD4293,16-02-2025,C294,P502,1,999,0,Credit Card,Returned,User_194,Bangalore,24-05-2024,30,Female,Electronics,1800,XYZ Traders,999,-801
ORD4294,17-01-2022,C521,P501,2,1500,0.15,Credit Card,Delivered,User_421,Delhi,22-08-2022,45,Male,Electronics,1000,ABC Pvt Ltd,2550,550
ORD4295,29-05-2023,C117,P505,5,1500,0.1,Upi,Cancelled,User_17,Delhi,08-07-2024,28,Female,Home,2500,Global Corp,6750,-5750
ORD4296,26-07-2024,C370,P504,1,999,0.1,Upi,Returned,User_270,Bangalore,06-04-2023,30,Male,Fashion,1200,Unknown,899.1,-300.9
ORD4297,20-10-2023,C512,P505,2,1500,0,Upi,Cancelled,User_412,Delhi,19-12-2023,28,Female,Home,2500,Global Corp,3000,-2000
ORD4298,07-05-2023,C473,P504,1,1500,0.05,Upi,Cancelled,User_373,Bangalore,10-07-2022,28,Male,Fashion,1200,Unknown,1425,225
ORD4299,14-03-2022,C247,P503,1,1500,0.1,Credit Card,Delivered,User_147,Delhi,23-10-2024,28,Female,Fashion,600,ABC Pvt Ltd,1350,750
ORD4300,27-08-2022,C184,P501,1,999,0.05,Upi,Cancelled,User_84,Delhi,23-06-2025,20,Male,Electronics,1000,ABC Pvt Ltd,949.05,-50.95
ORD4301,24-01-2025,C116,P501,1,2500,0.05,Credit Card,Delivered,User_16,Bangalore,30-08-2022,28,Female,Electronics,1000,ABC Pvt Ltd,2375,1375
ORD4302,27-08-2024,C483,P503,1,2500,0.05,Debit Card,Delivered,User_383,Bangalore,12-03-2024,28,Female,Fashion,600,ABC Pvt Ltd,2375,1775
ORD4303,23-03-2022,C151,P502,1,2500,0,Cod,Returned,User_51,Mumbai,28-11-2023,20,Female,Electronics,1800,XYZ Traders,2500,700
ORD4304,25-02-2022,C582,P502,2,999,0.05,Upi,Delivered,User_482,Bangalore,23-02-2024,28,Female,Electronics,1800,XYZ Traders,1898.1,-1701.9
ORD4305,11-12-2024,C105,P501,1,1500,0,Debit Card,Delivered,User_5,Mumbai,10-08-2025,28,Female,Electronics,1000,ABC Pvt Ltd,1500,500
ORD4306,05-07-2025,C453,P504,10,1500,0,Debit Card,Returned,User_353,Bangalore,01-08-2025,30,Male,Fashion,1200,Unknown,15000,3000
ORD4307,13-04-2025,C488,P501,5,1500,0,Cod,Cancelled,User_388,Mumbai,11-09-2022,20,Male,Electronics,1000,ABC Pvt Ltd,7500,2500
ORD4308,17-12-2023,C253,P503,5,999,0.05,Credit Card,Cancelled,User_153,Mumbai,30-04-2025,28,Male,Fashion,600,ABC Pvt Ltd,4745.25,1745.25
ORD4309,02-05-2024,C286,P504,10,2500,0,Cod,Returned,User_186,Bangalore,18-04-2023,28,Female,Fashion,1200,Unknown,25000,13000
ORD4310,06-10-2025,C393,P502,10,2500,0.05,Debit Card,Cancelled,User_293,Mumbai,15-06-2022,45,Female,Electronics,1800,XYZ Traders,23750,5750
ORD4311,09-07-2023,C328,P505,2,1500,0,Upi,Cancelled,User_228,Delhi,11-03-2022,45,Male,Home,2500,Global Corp,3000,-2000
ORD4312,31-05-2023,C584,P503,2,999,0.1,Cod,Returned,User_484,Bangalore,17-05-2025,28,Female,Fashion,600,ABC Pvt Ltd,1798.2,598.2
ORD4313,13-02-2025,C149,P503,1,1500,0.05,Upi,Delivered,User_49,Bangalore,04-04-2022,30,Female,Fashion,600,ABC Pvt Ltd,1425,825
ORD4314,09-07-2022,C444,P501,2,999,0.1,Upi,Delivered,User_344,Bangalore,25-02-2022,30,Male,Electronics,1000,ABC Pvt Ltd,1798.2,-201.8
ORD4315,12-03-2023,C516,P501,5,1500,0.15,Upi,Cancelled,User_416,Delhi,08-04-2024,20,Male,Electronics,1000,ABC Pvt Ltd,6375,1375
ORD4316,04-01-2024,C236,P505,1,999,0.05,Upi,Delivered,User_136,Delhi,11-01-2023,45,Female,Home,2500,Global Corp,949.05,-1550.95
ORD4317,24-03-2022,C261,P502,1,1500,0,Upi,Delivered,User_161,Delhi,24-02-2023,20,Male,Electronics,1800,XYZ Traders,1500,-300
ORD4318,23-10-2022,C413,P501,1,999,0,Upi,Delivered,User_313,Bangalore,01-05-2025,45,Male,Electronics,1000,ABC Pvt Ltd,999,-1
ORD4319,24-04-2024,C294,P501,1,1500,0.05,Debit Card,Delivered,User_194,Bangalore,24-05-2024,30,Female,Electronics,1000,ABC Pvt Ltd,1425,425
ORD4320,11-11-2025,C410,P501,10,999,0.15,Upi,Delivered,User_310,Delhi,08-02-2022,30,Male,Electronics,1000,ABC Pvt Ltd,8491.5,-1508.5
ORD4321,14-11-2023,C574,P502,10,1500,0,Debit Card,Delivered,User_474,Delhi,29-11-2025,20,Female,Electronics,1800,XYZ Traders,15000,-3000
ORD4322,22-02-2024,C474,P501,1,2500,0,Cod,Delivered,User_374,Bangalore,11-11-2022,28,Female,Electronics,1000,ABC Pvt Ltd,2500,1500
ORD4323,14-09-2025,C423,P503,2,1500,0.05,Credit Card,Cancelled,User_323,Bangalore,06-02-2025,30,Female,Fashion,600,ABC Pvt Ltd,2850,1650
ORD4324,12-02-2023,C114,P504,2,2500,0.1,Cod,Returned,User_14,Delhi,13-10-2023,30,Female,Fashion,1200,Unknown,4500,2100
ORD4325,13-12-2023,C260,P501,1,1500,0,Upi,Delivered,User_160,Delhi,27-01-2022,28,Male,Electronics,1000,ABC Pvt Ltd,1500,500
ORD4326,22-11-2023,C518,P501,1,2500,0.05,Upi,Delivered,User_418,Bangalore,17-01-2025,20,Male,Electronics,1000,ABC Pvt Ltd,2375,1375
ORD4327,05-05-2025,C495,P501,1,1500,0.15,Upi,Delivered,User_395,Mumbai,04-02-2025,30,Female,Electronics,1000,ABC Pvt Ltd,1275,275
ORD4328,25-08-2022,C317,P505,1,2500,0.05,Upi,Delivered,User_217,Mumbai,16-08-2025,20,Male,Home,2500,Global Corp,2375,-125
ORD4329,03-09-2022,C597,P502,10,1500,0.15,Upi,Cancelled,User_497,Bangalore,03-01-2025,28,Female,Electronics,1800,XYZ Traders,12750,-5250
ORD4330,06-12-2022,C565,P505,5,2500,0.1,Credit Card,Delivered,User_465,Mumbai,30-04-2025,28,Female,Home,2500,Global Corp,11250,-1250
ORD4331,03-12-2025,C238,P504,10,1500,0,Upi,Delivered,User_138,Delhi,05-06-2024,28,Female,Fashion,1200,Unknown,15000,3000
ORD4332,16-06-2024,C596,P502,1,999,0,Upi,Delivered,User_496,Delhi,29-04-2024,30,Female,Electronics,1800,XYZ Traders,999,-801
ORD4333,30-09-2023,C157,P504,10,2500,0.05,Upi,Returned,User_57,Delhi,06-02-2023,30,Male,Fashion,1200,Unknown,23750,11750
ORD4334,01-01-2022,C117,P505,5,1500,0,Credit Card,Returned,User_17,Delhi,08-07-2024,28,Female,Home,2500,Global Corp,7500,-5000
ORD4335,06-09-2025,C343,P501,10,999,0.05,Upi,Delivered,User_243,Mumbai,18-06-2025,45,Male,Electronics,1000,ABC Pvt Ltd,9490.5,-509.5
ORD4336,29-08-2024,C335,P505,1,1500,0.05,Credit Card,Delivered,User_235,Bangalore,20-03-2023,28,Male,Home,2500,Global Corp,1425,-1075
ORD4337,23-02-2023,C168,P503,1,1500,0.05,Cod,Delivered,User_68,Mumbai,08-10-2025,45,Male,Fashion,600,ABC Pvt Ltd,1425,825
ORD4338,30-03-2025,C488,P503,1,1500,0.05,Credit Card,Cancelled,User_388,Mumbai,11-09-2022,20,Male,Fashion,600,ABC Pvt Ltd,1425,825
ORD4339,02-01-2025,C112,P501,2,999,0.1,Credit Card,Returned,User_12,Mumbai,17-12-2023,45,Female,Electronics,1000,ABC Pvt Ltd,1798.2,-201.8
ORD4340,24-01-2025,C388,P504,10,1500,0.1,Credit Card,Cancelled,User_288,Delhi,13-12-2024,28,Female,Fashion,1200,Unknown,13500,1500
ORD4341,14-01-2023,C108,P503,10,2500,0.05,Debit Card,Delivered,User_8,Mumbai,12-09-2023,45,Male,Fashion,600,ABC Pvt Ltd,23750,17750
ORD4342,06-06-2025,C209,P505,5,999,0.05,Upi,Delivered,User_109,Delhi,02-02-2023,20,Male,Home,2500,Global Corp,4745.25,-7754.75
ORD4343,22-10-2025,C393,P502,10,1500,0.05,Upi,Delivered,User_293,Mumbai,15-06-2022,45,Female,Electronics,1800,XYZ Traders,14250,-3750
ORD4344,06-05-2022,C359,P502,2,2500,0.1,Credit Card,Returned,User_259,Delhi,16-11-2025,30,Female,Electronics,1800,XYZ Traders,4500,900
ORD4345,27-07-2024,C587,P502,1,2500,0,Debit Card,Cancelled,User_487,Mumbai,24-04-2022,20,Female,Electronics,1800,XYZ Traders,2500,700
ORD4346,24-08-2024,C264,P503,1,1500,0.15,Credit Card,Returned,User_164,Delhi,20-06-2025,30,Male,Fashion,600,ABC Pvt Ltd,1275,675
ORD4347,14-08-2023,C244,P503,1,2500,0.1,Upi,Delivered,User_144,Bangalore,01-08-2025,28,Female,Fashion,600,ABC Pvt Ltd,2250,1650
ORD4348,15-12-2025,C245,P505,2,2500,0.1,Upi,Returned,User_145,Bangalore,25-11-2023,45,Female,Home,2500,Global Corp,4500,-500
ORD4349,28-04-2025,C250,P505,1,2500,0.05,Debit Card,Cancelled,User_150,Mumbai,21-12-2024,20,Female,Home,2500,Global Corp,2375,-125
ORD4350,12-05-2023,C270,P505,1,1500,0.1,Upi,Cancelled,User_170,Mumbai,06-05-2025,45,Female,Home,2500,Global Corp,1350,-1150
ORD4351,31-05-2024,C376,P505,1,999,0.05,Debit Card,Cancelled,User_276,Delhi,22-07-2024,45,Female,Home,2500,Global Corp,949.05,-1550.95
ORD4352,19-11-2025,C244,P503,10,2500,0.1,Cod,Delivered,User_144,Bangalore,01-08-2025,28,Female,Fashion,600,ABC Pvt Ltd,22500,16500
ORD4353,05-04-2025,C142,P501,10,1500,0.1,Cod,Cancelled,User_42,Delhi,16-09-2024,28,Female,Electronics,1000,ABC Pvt Ltd,13500,3500
ORD4354,16-08-2025,C537,P505,10,999,0,Credit Card,Delivered,User_437,Mumbai,22-01-2025,45,Female,Home,2500,Global Corp,9990,-15010
ORD4355,27-12-2025,C343,P501,1,1500,0,Debit Card,Cancelled,User_243,Mumbai,18-06-2025,45,Male,Electronics,1000,ABC Pvt Ltd,1500,500
ORD4356,20-09-2023,C195,P505,1,2500,0.1,Credit Card,Delivered,User_95,Delhi,01-11-2024,45,Male,Home,2500,Global Corp,2250,-250
ORD4357,27-08-2023,C402,P501,5,1500,0.05,Credit Card,Returned,User_302,Mumbai,02-10-2025,45,Male,Electronics,1000,ABC Pvt Ltd,7125,2125
ORD4358,13-09-2024,C184,P502,5,2500,0.15,Debit Card,Returned,User_84,Delhi,23-06-2025,20,Male,Electronics,1800,XYZ Traders,10625,1625
ORD4359,19-09-2024,C398,P505,1,999,0.05,Upi,Delivered,User_298,Mumbai,04-05-2024,28,Male,Home,2500,Global Corp,949.05,-1550.95
ORD4360,08-11-2022,C529,P505,1,1500,0.1,Upi,Delivered,User_429,Delhi,09-10-2023,45,Male,Home,2500,Global Corp,1350,-1150
ORD4361,14-06-2022,C575,P501,1,1500,0.1,Upi,Returned,User_475,Bangalore,08-03-2025,30,Female,Electronics,1000,ABC Pvt Ltd,1350,350
ORD4362,11-04-2024,C139,P504,5,2500,0.15,Upi,Delivered,User_39,Delhi,26-04-2024,28,Male,Fashion,1200,Unknown,10625,4625
ORD4363,23-02-2023,C449,P504,5,2500,0.05,Credit Card,Delivered,User_349,Mumbai,12-04-2022,20,Male,Fashion,1200,Unknown,11875,5875
ORD4364,09-07-2023,C547,P505,1,1500,0.1,Upi,Cancelled,User_447,Bangalore,02-11-2024,28,Male,Home,2500,Global Corp,1350,-1150
ORD4365,07-08-2023,C510,P501,1,1500,0.1,Debit Card,Delivered,User_410,Bangalore,09-11-2023,30,Male,Electronics,1000,ABC Pvt Ltd,1350,350
ORD4366,01-01-2025,C109,P505,1,999,0.1,Upi,Delivered,User_9,Mumbai,11-06-2025,30,Male,Home,2500,Global Corp,899.1,-1600.9
ORD4367,22-07-2024,C276,P505,2,1500,0.05,Upi,Returned,User_176,Delhi,02-08-2023,30,Female,Home,2500,Global Corp,2850,-2150
ORD4368,01-09-2023,C281,P505,2,1500,0,Cod,Delivered,User_181,Delhi,14-05-2023,28,Male,Home,2500,Global Corp,3000,-2000
ORD4369,16-02-2023,C308,P505,5,999,0,Upi,Returned,User_208,Delhi,06-02-2024,30,Male,Home,2500,Global Corp,4995,-7505
ORD4370,09-10-2023,C502,P503,1,1500,0.05,Debit Card,Delivered,User_402,Bangalore,01-05-2023,28,Female,Fashion,600,ABC Pvt Ltd,1425,825
ORD4371,01-11-2025,C201,P504,2,1500,0.05,Credit Card,Cancelled,User_101,Bangalore,17-11-2025,20,Female,Fashion,1200,Unknown,2850,450
ORD4372,15-11-2023,C324,P502,5,1500,0,Credit Card,Cancelled,User_224,Mumbai,16-01-2023,28,Male,Electronics,1800,XYZ Traders,7500,-1500
ORD4373,29-10-2024,C118,P503,1,1500,0.05,Credit Card,Cancelled,User_18,Bangalore,16-11-2022,28,Female,Fashion,600,ABC Pvt Ltd,1425,825
ORD4374,15-06-2024,C430,P503,10,1500,0.1,Credit Card,Delivered,User_330,Bangalore,25-12-2025,45,Female,Fashion,600,ABC Pvt Ltd,13500,7500
ORD4375,02-10-2023,C429,P505,1,1500,0,Cod,Returned,User_329,Bangalore,05-01-2023,28,Female,Home,2500,Global Corp,1500,-1000
ORD4376,12-11-2022,C456,P505,2,1500,0,Credit Card,Delivered,User_356,Delhi,06-04-2024,30,Male,Home,2500,Global Corp,3000,-2000
ORD4377,24-08-2024,C406,P505,2,2500,0,Credit Card,Returned,User_306,Mumbai,19-03-2023,45,Male,Home,2500,Global Corp,5000,0
ORD4378,24-10-2025,C123,P501,10,999,0.05,Debit Card,Cancelled,User_23,Bangalore,21-12-2023,30,Female,Electronics,1000,ABC Pvt Ltd,9490.5,-509.5
ORD4379,24-10-2025,C451,P505,5,2500,0.1,Cod,Cancelled,User_351,Bangalore,07-07-2024,20,Male,Home,2500,Global Corp,11250,-1250
ORD4380,03-10-2023,C418,P502,5,1500,0.05,Credit Card,Returned,User_318,Bangalore,24-07-2022,28,Male,Electronics,1800,XYZ Traders,7125,-1875
ORD4381,26-08-2022,C313,P502,1,2500,0.1,Credit Card,Cancelled,User_213,Mumbai,19-08-2025,30,Male,Electronics,1800,XYZ Traders,2250,450
ORD4382,13-03-2022,C578,P501,2,2500,0.1,Debit Card,Delivered,User_478,Delhi,23-09-2025,28,Female,Electronics,1000,ABC Pvt Ltd,4500,2500
ORD4383,03-11-2025,C108,P502,2,2500,0.05,Debit Card,Delivered,User_8,Mumbai,12-09-2023,45,Male,Electronics,1800,XYZ Traders,4750,1150
ORD4384,17-04-2022,C342,P504,1,1500,0,Upi,Cancelled,User_242,Mumbai,13-11-2024,28,Female,Fashion,1200,Unknown,1500,300
ORD4385,27-11-2025,C490,P504,10,1500,0.05,Upi,Delivered,User_390,Delhi,30-05-2022,28,Male,Fashion,1200,Unknown,14250,2250
ORD4386,28-09-2023,C474,P501,1,2500,0.15,Upi,Cancelled,User_374,Bangalore,11-11-2022,28,Female,Electronics,1000,ABC Pvt Ltd,2125,1125
ORD4387,14-09-2023,C171,P502,1,1500,0.05,Upi,Cancelled,User_71,Delhi,31-07-2024,28,Male,Electronics,1800,XYZ Traders,1425,-375
ORD4388,21-11-2023,C251,P503,1,1500,0.05,Upi,Returned,User_151,Delhi,03-07-2024,28,Male,Fashion,600,ABC Pvt Ltd,1425,825
ORD4389,01-07-2022,C439,P501,5,999,0.05,Cod,Delivered,User_339,Mumbai,27-04-2023,45,Female,Electronics,1000,ABC Pvt Ltd,4745.25,-254.75
ORD4390,23-07-2025,C348,P501,2,1500,0.05,Upi,Cancelled,User_248,Mumbai,23-08-2025,45,Male,Electronics,1000,ABC Pvt Ltd,2850,850
ORD4391,07-07-2025,C163,P502,1,1500,0.1,Credit Card,Delivered,User_63,Delhi,11-05-2023,30,Female,Electronics,1800,XYZ Traders,1350,-450
ORD4392,07-04-2022,C549,P505,1,1500,0.15,Credit Card,Cancelled,User_449,Bangalore,17-12-2023,28,Female,Home,2500,Global Corp,1275,-1225
ORD4393,28-11-2022,C231,P503,1,1500,0.1,Upi,Delivered,User_131,Bangalore,26-03-2024,28,Male,Fashion,600,ABC Pvt Ltd,1350,750
ORD4394,26-03-2022,C314,P505,10,1500,0.1,Debit Card,Delivered,User_214,Bangalore,14-10-2024,28,Male,Home,2500,Global Corp,13500,-11500
ORD4395,01-09-2023,C570,P504,5,1500,0.15,Credit Card,Cancelled,User_470,Bangalore,31-03-2024,28,Female,Fashion,1200,Unknown,6375,375
ORD4396,11-02-2024,C337,P503,2,1500,0.1,Upi,Delivered,User_237,Mumbai,04-08-2025,28,Male,Fashion,600,ABC Pvt Ltd,2700,1500
ORD4397,16-12-2022,C530,P505,10,1500,0.05,Upi,Cancelled,User_430,Mumbai,17-07-2022,28,Male,Home,2500,Global Corp,14250,-10750
ORD4398,26-05-2024,C480,P502,1,1500,0,Upi,Delivered,User_380,Mumbai,05-10-2024,45,Male,Electronics,1800,XYZ Traders,1500,-300
ORD4399,08-05-2023,C151,P504,1,1500,0.1,Upi,Delivered,User_51,Mumbai,28-11-2023,20,Female,Fashion,1200,Unknown,1350,150
ORD4400,27-10-2025,C191,P502,2,999,0,Credit Card,Cancelled,User_91,Mumbai,30-05-2024,45,Female,Electronics,1800,XYZ Traders,1998,-1602
ORD4401,14-10-2022,C210,P505,1,999,0.1,Credit Card,Delivered,User_110,Bangalore,14-07-2023,28,Male,Home,2500,Global Corp,899.1,-1600.9
ORD4402,26-12-2023,C346,P505,1,1500,0.05,Upi,Delivered,User_246,Delhi,19-01-2022,30,Male,Home,2500,Global Corp,1425,-1075
ORD4403,12-08-2023,C440,P504,10,999,0.1,Upi,Returned,User_340,Bangalore,20-10-2024,45,Female,Fashion,1200,Unknown,8991,-3009
ORD4404,01-09-2023,C383,P501,1,999,0.05,Upi,Returned,User_283,Delhi,16-05-2023,30,Female,Electronics,1000,ABC Pvt Ltd,949.05,-50.95
ORD4405,23-10-2022,C114,P502,5,1500,0,Upi,Returned,User_14,Delhi,13-10-2023,30,Female,Electronics,1800,XYZ Traders,7500,-1500
ORD4406,15-06-2022,C335,P504,1,1500,0.15,Upi,Cancelled,User_235,Bangalore,20-03-2023,28,Male,Fashion,1200,Unknown,1275,75
ORD4407,13-01-2024,C101,P505,5,999,0,Debit Card,Delivered,User_1,Bangalore,05-03-2025,45,Female,Home,2500,Global Corp,4995,-7505
ORD4408,30-01-2023,C164,P501,10,1500,0.05,Upi,Cancelled,User_64,Mumbai,11-12-2023,30,Male,Electronics,1000,ABC Pvt Ltd,14250,4250
ORD4409,11-07-2025,C382,P504,1,2500,0,Cod,Delivered,User_282,Bangalore,24-07-2022,45,Female,Fashion,1200,Unknown,2500,1300
ORD4410,11-01-2023,C296,P501,1,999,0.05,Upi,Delivered,User_196,Delhi,04-01-2024,20,Male,Electronics,1000,ABC Pvt Ltd,949.05,-50.95
ORD4411,25-01-2024,C200,P501,2,1500,0.1,Credit Card,Returned,User_100,Delhi,03-05-2023,30,Male,Electronics,1000,ABC Pvt Ltd,2700,700
ORD4412,19-03-2024,,P505,2,2500,0.1,Upi,Delivered,Unknown/Guest,Unspecified,19-03-2024,30.34293662,Male,Home,2500,Global Corp,4500,-500
ORD4413,19-04-2022,C123,P501,5,1500,0.15,Upi,Cancelled,User_23,Bangalore,21-12-2023,30,Female,Electronics,1000,ABC Pvt Ltd,6375,1375
ORD4414,19-04-2023,C508,P501,5,2500,0,Cod,Cancelled,User_408,Delhi,14-07-2023,45,Male,Electronics,1000,ABC Pvt Ltd,12500,7500
ORD4415,17-10-2023,C567,P505,2,1500,0.15,Upi,Cancelled,User_467,Delhi,26-02-2022,28,Female,Home,2500,Global Corp,2550,-2450
ORD4416,29-08-2024,C430,P501,10,1500,0.05,Upi,Delivered,User_330,Bangalore,25-12-2025,45,Female,Electronics,1000,ABC Pvt Ltd,14250,4250
ORD4417,21-11-2024,C562,P502,2,2500,0.15,Credit Card,Delivered,User_462,Mumbai,18-10-2022,20,Female,Electronics,1800,XYZ Traders,4250,650
ORD4418,27-12-2023,C478,P504,1,999,0,Upi,Returned,User_378,Bangalore,12-08-2025,20,Female,Fashion,1200,Unknown,999,-201
ORD4419,26-02-2025,C543,P501,10,2500,0.1,Debit Card,Delivered,User_443,Delhi,27-06-2023,28,Female,Electronics,1000,ABC Pvt Ltd,22500,12500
ORD4420,27-06-2024,C189,P501,1,1500,0.1,Credit Card,Returned,User_89,Mumbai,06-11-2023,28,Female,Electronics,1000,ABC Pvt Ltd,1350,350
ORD4421,20-07-2023,C222,P502,2,2500,0.1,Debit Card,Delivered,User_122,Delhi,25-01-2024,30,Female,Electronics,1800,XYZ Traders,4500,900
ORD4422,25-08-2023,C453,P501,1,1500,0.1,Debit Card,Delivered,User_353,Bangalore,01-08-2025,30,Male,Electronics,1000,ABC Pvt Ltd,1350,350
ORD4423,07-07-2024,C317,P505,1,2500,0.15,Credit Card,Returned,User_217,Mumbai,16-08-2025,20,Male,Home,2500,Global Corp,2125,-375
ORD4424,18-04-2022,C456,P501,1,2500,0.05,Debit Card,Delivered,User_356,Delhi,06-04-2024,30,Male,Electronics,1000,ABC Pvt Ltd,2375,1375
ORD4425,14-11-2022,C378,P501,2,999,0.05,Upi,Delivered,User_278,Mumbai,13-07-2024,30,Male,Electronics,1000,ABC Pvt Ltd,1898.1,-101.9
ORD4426,04-01-2024,C424,P505,5,1500,0,Upi,Cancelled,User_324,Mumbai,25-03-2025,30,Male,Home,2500,Global Corp,7500,-5000
ORD4427,29-06-2024,C450,P503,1,1500,0.1,Debit Card,Returned,User_350,Bangalore,01-10-2023,30,Male,Fashion,600,ABC Pvt Ltd,1350,750
ORD4428,05-11-2022,C191,P504,1,2500,0.1,Credit Card,Delivered,User_91,Mumbai,30-05-2024,45,Female,Fashion,1200,Unknown,2250,1050
ORD4429,05-02-2022,C345,P502,2,1500,0,Debit Card,Cancelled,User_245,Delhi,12-04-2025,28,Female,Electronics,1800,XYZ Traders,3000,-600
ORD4430,26-11-2024,C569,P505,1,1500,0,Upi,Cancelled,User_469,Mumbai,20-04-2022,30,Female,Home,2500,Global Corp,1500,-1000
ORD4431,18-02-2023,C135,P504,2,2500,0.15,Credit Card,Delivered,User_35,Bangalore,25-05-2022,28,Male,Fashion,1200,Unknown,4250,1850
ORD4432,29-03-2025,C481,P501,5,1500,0,Upi,Delivered,User_381,Bangalore,11-01-2024,45,Male,Electronics,1000,ABC Pvt Ltd,7500,2500
ORD4433,30-05-2024,C461,P505,1,999,0.05,Credit Card,Returned,User_361,Bangalore,08-02-2023,28,Female,Home,2500,Global Corp,949.05,-1550.95
ORD4434,24-10-2025,C441,P501,5,1500,0,Cod,Returned,User_341,Mumbai,25-10-2022,28,Female,Electronics,1000,ABC Pvt Ltd,7500,2500
ORD4435,07-12-2024,C237,P501,1,1500,0.1,Upi,Delivered,User_137,Mumbai,04-08-2025,45,Male,Electronics,1000,ABC Pvt Ltd,1350,350
ORD4436,29-05-2023,C107,P504,2,1500,0.05,Debit Card,Cancelled,User_7,Mumbai,30-09-2023,30,Female,Fashion,1200,Unknown,2850,450
ORD4437,11-02-2022,C440,P505,5,1500,0.1,Debit Card,Cancelled,User_340,Bangalore,20-10-2024,45,Female,Home,2500,Global Corp,6750,-5750
ORD4438,18-06-2023,C230,P503,1,999,0,Cod,Cancelled,User_130,Delhi,06-06-2024,30,Female,Fashion,600,ABC Pvt Ltd,999,399
ORD4439,10-01-2025,C226,P505,2,999,0.15,Credit Card,Delivered,User_126,Delhi,20-11-2025,45,Female,Home,2500,Global Corp,1698.3,-3301.7
ORD4440,19-04-2022,C489,P504,5,1500,0.1,Credit Card,Delivered,User_389,Delhi,20-02-2024,30,Male,Fashion,1200,Unknown,6750,750
ORD4441,09-05-2022,C276,P503,1,999,0,Upi,Cancelled,User_176,Delhi,02-08-2023,30,Female,Fashion,600,ABC Pvt Ltd,999,399
ORD4442,12-08-2025,C237,P504,1,1500,0.05,Debit Card,Delivered,User_137,Mumbai,04-08-2025,45,Male,Fashion,1200,Unknown,1425,225
ORD4443,15-04-2024,C380,P505,5,1500,0,Credit Card,Returned,User_280,Mumbai,18-01-2024,30,Male,Home,2500,Global Corp,7500,-5000
ORD4444,02-10-2025,C100,P505,10,2500,0,Upi,Delivered,User_0,Bangalore,29-04-2023,28,Male,Home,2500,Global Corp,25000,0
ORD4445,03-01-2022,C418,P505,2,1500,0,Debit Card,Returned,User_318,Bangalore,24-07-2022,28,Male,Home,2500,Global Corp,3000,-2000
ORD4446,14-10-2023,C442,P505,1,1500,0.15,Upi,Delivered,User_342,Delhi,28-11-2023,28,Male,Home,2500,Global Corp,1275,-1225
